customer_id,signup_date,country,age_group,subscription_plan,billing_cycle,monthly_fee,acquisition_channel,device_type,status,churn_date
2548,2024-11-27,UAE,55+,Basic,Monthly,9.99,YouTube,Mobile,Active,
2549,2024-12-21,UK,25-34,Standard,Monthly,12.99,Referral,Smart TV,Active,
2550,2024-08-17,USA,55+,Basic,Monthly,9.99,YouTube,Tablet,Churned,2024-11-02 00:00:00
2551,2024-07-13,India,45-54,Standard,Annual,12.99,YouTube,Smart TV,Active,
2552,2024-07-15,Singapore,45-54,Standard,Annual,12.99,Referral,Smart TV,Active,
2553,2024-03-19,UAE,55+,Premium,Monthly,14.99,Instagram,Smart TV,Active,
2554,2024-01-20,UAE,18-24,Standard,Monthly,12.99,YouTube,Desktop,Active,
2555,2024-12-15,Australia,18-24,Standard,Monthly,12.99,TikTok,Tablet,Churned,2025-01-27 00:00:00
2556,2024-07-18,Brazil,55+,Basic,Monthly,9.99,Google Ads,Mobile,Active,
2557,2024-12-10,UAE,25-34,Basic,Monthly,9.99,TikTok,Tablet,Active,
2558,2024-07-10,UAE,45-54,Basic,Monthly,9.99,YouTube,Smart TV,Active,
2559,2024-04-10,Singapore,35-44,Basic,Annual,9.99,Instagram,Desktop,Active,
2560,2024-11-20,Singapore,35-44,Premium,Monthly,14.99,YouTube,Desktop,Active,
2561,2024-04-09,Singapore,18-24,Standard,Annual,12.99,Facebook,Smart TV,Active,
2562,2024-03-25,Germany,25-34,Basic,Monthly,9.99,Referral,Tablet,Active,
2563,2024-09-04,UK,55+,Basic,Annual,9.99,Instagram,Smart TV,Churned,2025-01-11 00:00:00
2564,2024-10-28,UAE,55+,Basic,Monthly,9.99,TikTok,Tablet,Churned,2025-02-22 00:00:00
2565,2024-02-22,UAE,18-24,Basic,Annual,9.99,Referral,Smart TV,Active,
2566,2024-07-08,Brazil,55+,Basic,Annual,9.99,Facebook,Smart TV,Active,
2567,2024-10-13,Brazil,35-44,Basic,Monthly,9.99,Facebook,Desktop,Active,
2568,2024-01-04,India,55+,Basic,Monthly,9.99,Referral,Mobile,Active,
2569,2024-02-27,UK,18-24,Premium,Monthly,14.99,Instagram,Tablet,Active,
2570,2024-10-24,India,35-44,Basic,Annual,9.99,Instagram,Smart TV,Active,
2571,2024-06-06,India,35-44,Basic,Monthly,9.99,Facebook,Desktop,Active,
2572,2024-02-24,Singapore,25-34,Basic,Monthly,9.99,YouTube,Smart TV,Active,
2573,2024-09-25,Brazil,35-44,Basic,Annual,9.99,Google Ads,Mobile,Active,
2574,2024-11-13,India,35-44,Basic,Annual,9.99,Google Ads,Mobile,Active,
2575,2024-06-30,UAE,18-24,Basic,Monthly,9.99,TikTok,Smart TV,Active,
2576,2024-10-14,UK,45-54,Basic,Annual,9.99,Google Ads,Tablet,Active,
2577,2024-07-03,UAE,55+,Basic,Annual,9.99,Facebook,Smart TV,Active,
2578,2024-03-24,UAE,45-54,Premium,Annual,14.99,YouTube,Mobile,Active,
2579,2024-06-15,France,45-54,Premium,Monthly,14.99,Referral,Smart TV,Active,
2580,2024-05-23,Brazil,35-44,Basic,Monthly,9.99,Referral,Tablet,Active,
2581,2024-12-08,Singapore,45-54,Basic,Monthly,9.99,Facebook,Tablet,Active,
2582,2024-12-30,UAE,25-34,Premium,Monthly,14.99,Facebook,Mobile,Active,
2583,2024-02-12,Germany,18-24,Premium,Monthly,14.99,Instagram,Mobile,Active,
2584,2024-01-21,Germany,25-34,Basic,Annual,9.99,Referral,Desktop,Active,
2585,2024-02-07,India,35-44,Premium,Monthly,14.99,Facebook,Mobile,Active,
2586,2024-04-16,USA,55+,Basic,Monthly,9.99,Instagram,Smart TV,Active,
2587,2024-10-11,Australia,35-44,Standard,Monthly,12.99,Referral,Smart TV,Churned,2025-01-21 00:00:00
2588,2024-07-16,Brazil,25-34,Standard,Annual,12.99,YouTube,Desktop,Active,
2589,2024-08-04,Brazil,35-44,Basic,Monthly,9.99,TikTok,Smart TV,Active,
2590,2024-03-17,UAE,25-34,Standard,Monthly,12.99,Facebook,Tablet,Active,
2591,2024-04-17,Canada,25-34,Premium,Monthly,14.99,TikTok,Mobile,Active,
2592,2024-03-09,Canada,55+,Basic,Monthly,9.99,Instagram,Mobile,Active,
2593,2024-11-16,France,18-24,Basic,Monthly,9.99,Google Ads,Desktop,Active,
2594,2024-07-31,UAE,45-54,Basic,Monthly,9.99,Facebook,Mobile,Active,
2595,2024-09-29,UAE,18-24,Basic,Monthly,9.99,TikTok,Smart TV,Active,
2596,2024-03-31,Brazil,45-54,Standard,Annual,12.99,Facebook,Tablet,Active,
2597,2024-07-04,UK,45-54,Standard,Monthly,12.99,Instagram,Mobile,Active,
2598,2024-06-15,Brazil,45-54,Basic,Monthly,9.99,TikTok,Desktop,Active,
2599,2024-02-22,UK,45-54,Basic,Monthly,9.99,Google Ads,Smart TV,Active,
2600,2024-03-30,Canada,45-54,Basic,Monthly,9.99,TikTok,Desktop,Active,
2601,2024-10-16,USA,35-44,Standard,Annual,12.99,Instagram,Desktop,Active,
2602,2024-03-20,France,25-34,Standard,Monthly,12.99,Google Ads,Smart TV,Churned,2024-06-12 00:00:00
2603,2024-06-16,Australia,25-34,Standard,Monthly,12.99,Referral,Desktop,Active,
2604,2024-05-01,Germany,25-34,Premium,Monthly,14.99,Referral,Desktop,Active,
2605,2024-06-12,India,45-54,Standard,Monthly,12.99,TikTok,Smart TV,Churned,2024-10-26 00:00:00
2606,2024-09-09,Australia,25-34,Basic,Annual,9.99,Google Ads,Tablet,Active,
2607,2024-05-13,Singapore,18-24,Premium,Monthly,14.99,Instagram,Smart TV,Churned,2024-10-17 00:00:00
2608,2024-11-05,Brazil,18-24,Premium,Annual,14.99,Instagram,Desktop,Active,
2609,2024-08-13,Canada,55+,Basic,Monthly,9.99,YouTube,Smart TV,Active,
2610,2024-02-27,Germany,25-34,Basic,Annual,9.99,Referral,Desktop,Active,
2611,2024-03-07,India,25-34,Basic,Annual,9.99,Facebook,Smart TV,Active,
2612,2024-01-28,Australia,55+,Standard,Monthly,12.99,YouTube,Smart TV,Churned,2024-03-09 00:00:00
2613,2024-09-22,Brazil,35-44,Standard,Annual,12.99,TikTok,Desktop,Active,
2614,2024-12-20,Germany,55+,Standard,Annual,12.99,Facebook,Desktop,Active,
2615,2024-05-01,USA,18-24,Standard,Monthly,12.99,Instagram,Mobile,Active,
2616,2024-05-22,France,18-24,Premium,Monthly,14.99,Referral,Tablet,Active,
2617,2024-02-26,UK,25-34,Basic,Monthly,9.99,TikTok,Mobile,Active,
2618,2024-01-12,UK,55+,Standard,Monthly,12.99,TikTok,Tablet,Active,
2619,2024-12-05,Brazil,35-44,Basic,Monthly,9.99,TikTok,Desktop,Active,
2620,2024-01-30,USA,55+,Standard,Monthly,12.99,YouTube,Smart TV,Active,
2621,2024-02-12,India,55+,Basic,Monthly,9.99,Google Ads,Desktop,Active,
2622,2024-07-22,UK,18-24,Basic,Monthly,9.99,Instagram,Desktop,Active,
2623,2024-03-01,Brazil,45-54,Premium,Annual,14.99,YouTube,Desktop,Active,
2624,2024-01-28,India,18-24,Basic,Annual,9.99,Google Ads,Smart TV,Active,
2625,2024-07-25,USA,18-24,Basic,Annual,9.99,Referral,Mobile,Active,
2626,2024-08-16,UAE,45-54,Basic,Monthly,9.99,Instagram,Desktop,Active,
2627,2024-11-14,Australia,55+,Standard,Monthly,12.99,Instagram,Smart TV,Active,
2628,2024-07-13,UK,45-54,Basic,Monthly,9.99,TikTok,Tablet,Active,
2629,2024-09-23,Australia,25-34,Basic,Annual,9.99,Google Ads,Mobile,Active,
2630,2024-05-25,France,55+,Basic,Monthly,9.99,Instagram,Tablet,Active,
2631,2024-01-05,UK,25-34,Standard,Monthly,12.99,Referral,Tablet,Active,
2632,2024-07-11,Singapore,25-34,Basic,Annual,9.99,TikTok,Tablet,Active,
2633,2024-06-28,USA,25-34,Standard,Annual,12.99,TikTok,Tablet,Churned,2024-08-13 00:00:00
2634,2024-03-06,USA,18-24,Standard,Monthly,12.99,Instagram,Smart TV,Active,
2635,2024-03-01,Germany,55+,Basic,Monthly,9.99,Facebook,Tablet,Active,
2636,2024-07-17,Canada,18-24,Basic,Annual,9.99,Facebook,Mobile,Active,
2637,2024-03-20,USA,45-54,Basic,Annual,9.99,Google Ads,Tablet,Active,
2638,2024-11-10,Brazil,35-44,Basic,Monthly,9.99,Google Ads,Desktop,Active,
2639,2024-11-02,India,45-54,Standard,Monthly,12.99,YouTube,Mobile,Active,
2640,2024-07-30,Australia,55+,Basic,Monthly,9.99,TikTok,Mobile,Active,
2641,2024-06-24,UK,18-24,Basic,Annual,9.99,Instagram,Tablet,Active,
2642,2024-01-17,France,45-54,Basic,Monthly,9.99,Referral,Smart TV,Churned,2024-05-18 00:00:00
2643,2024-07-07,Singapore,18-24,Basic,Annual,9.99,Facebook,Smart TV,Active,
2644,2024-10-29,Germany,35-44,Standard,Annual,12.99,YouTube,Desktop,Active,
2645,2024-05-06,Australia,45-54,Basic,Annual,9.99,YouTube,Mobile,Churned,2024-07-10 00:00:00
2646,2024-02-26,India,55+,Basic,Monthly,9.99,Google Ads,Mobile,Active,
2647,2024-04-16,France,55+,Basic,Annual,9.99,Instagram,Mobile,Active,
2648,2024-08-18,India,45-54,Basic,Annual,9.99,Instagram,Smart TV,Active,
2649,2024-09-21,India,35-44,Basic,Monthly,9.99,YouTube,Mobile,Active,
2650,2024-03-16,India,35-44,Standard,Annual,12.99,TikTok,Mobile,Active,
2651,2024-08-25,France,45-54,Basic,Monthly,9.99,Google Ads,Desktop,Active,
2652,2024-01-28,India,18-24,Basic,Monthly,9.99,Facebook,Tablet,Active,
2653,2024-09-28,Canada,45-54,Premium,Monthly,14.99,Instagram,Mobile,Active,
2654,2024-12-26,UK,35-44,Basic,Monthly,9.99,Referral,Tablet,Churned,2025-05-16 00:00:00
2655,2024-08-16,Australia,45-54,Basic,Monthly,9.99,Google Ads,Desktop,Active,
2656,2024-03-02,Canada,55+,Standard,Monthly,12.99,YouTube,Desktop,Active,
2657,2024-08-13,France,45-54,Premium,Annual,14.99,Instagram,Mobile,Active,
2658,2024-06-29,UK,45-54,Standard,Monthly,12.99,Google Ads,Mobile,Active,
2659,2024-01-30,France,18-24,Premium,Monthly,14.99,Facebook,Tablet,Active,
2660,2024-11-16,India,18-24,Standard,Annual,12.99,YouTube,Smart TV,Active,
2661,2024-12-07,USA,18-24,Basic,Annual,9.99,TikTok,Tablet,Active,
2662,2024-10-26,UAE,18-24,Basic,Annual,9.99,TikTok,Tablet,Active,
2663,2024-10-20,India,35-44,Basic,Monthly,9.99,Instagram,Mobile,Active,
2664,2024-05-10,Singapore,35-44,Standard,Monthly,12.99,TikTok,Smart TV,Active,
2665,2024-07-21,Brazil,25-34,Standard,Monthly,12.99,TikTok,Mobile,Active,
2666,2024-04-11,India,45-54,Basic,Monthly,9.99,YouTube,Tablet,Active,
2667,2024-02-22,India,25-34,Basic,Monthly,9.99,Instagram,Smart TV,Active,
2668,2024-05-26,Singapore,35-44,Premium,Monthly,14.99,Instagram,Desktop,Active,
2669,2024-03-30,Canada,55+,Standard,Monthly,12.99,TikTok,Tablet,Active,
2670,2024-10-25,Singapore,45-54,Standard,Monthly,12.99,Google Ads,Mobile,Active,
2671,2024-12-30,France,25-34,Premium,Monthly,14.99,Google Ads,Desktop,Active,
2672,2024-08-27,UAE,25-34,Basic,Monthly,9.99,Google Ads,Mobile,Active,
2673,2024-07-29,USA,35-44,Basic,Monthly,9.99,Google Ads,Mobile,Active,
2674,2024-04-30,Singapore,55+,Basic,Annual,9.99,Referral,Smart TV,Active,
2675,2024-03-16,Brazil,18-24,Premium,Monthly,14.99,TikTok,Tablet,Active,
2676,2024-12-04,India,55+,Standard,Annual,12.99,YouTube,Tablet,Active,
2677,2024-06-04,India,45-54,Standard,Monthly,12.99,Facebook,Desktop,Active,
2678,2024-10-19,Germany,45-54,Premium,Annual,14.99,Google Ads,Desktop,Active,
2679,2024-02-01,USA,45-54,Premium,Monthly,14.99,YouTube,Tablet,Active,
2680,2024-08-30,UK,25-34,Standard,Annual,12.99,YouTube,Mobile,Active,
2681,2024-06-02,India,25-34,Standard,Monthly,12.99,Referral,Smart TV,Active,
2682,2024-12-11,UK,55+,Premium,Monthly,14.99,TikTok,Smart TV,Active,
2683,2024-10-13,Singapore,45-54,Premium,Monthly,14.99,TikTok,Mobile,Churned,2025-02-20 00:00:00
2684,2024-05-16,India,35-44,Basic,Monthly,9.99,Google Ads,Smart TV,Active,
2685,2024-02-27,UAE,25-34,Basic,Monthly,9.99,Instagram,Smart TV,Active,
2686,2024-05-25,UAE,25-34,Standard,Annual,12.99,Facebook,Smart TV,Churned,2024-11-12 00:00:00
2687,2024-06-30,Singapore,45-54,Basic,Annual,9.99,Instagram,Tablet,Active,
2688,2024-11-23,France,35-44,Basic,Monthly,9.99,Referral,Smart TV,Active,
2689,2024-07-15,Singapore,45-54,Standard,Annual,12.99,Google Ads,Tablet,Active,
2690,2024-08-19,Brazil,18-24,Standard,Monthly,12.99,Instagram,Tablet,Active,
2691,2024-02-22,Germany,55+,Basic,Monthly,9.99,Instagram,Smart TV,Active,
2692,2024-05-20,UAE,55+,Standard,Monthly,12.99,Instagram,Tablet,Active,
2693,2024-09-30,Singapore,18-24,Basic,Monthly,9.99,YouTube,Desktop,Churned,2024-12-27 00:00:00
2694,2024-05-12,UAE,45-54,Basic,Monthly,9.99,Referral,Mobile,Active,
2695,2024-08-05,India,35-44,Basic,Annual,9.99,Google Ads,Desktop,Active,
2696,2024-02-27,Canada,35-44,Standard,Annual,12.99,TikTok,Desktop,Active,
2697,2024-04-14,Canada,45-54,Standard,Monthly,12.99,TikTok,Smart TV,Active,
2698,2024-01-01,USA,35-44,Basic,Annual,9.99,Facebook,Mobile,Active,
2699,2024-07-24,USA,25-34,Basic,Annual,9.99,Facebook,Tablet,Active,
2700,2024-06-03,Singapore,18-24,Basic,Monthly,9.99,YouTube,Tablet,Active,
2701,2024-11-28,Australia,35-44,Basic,Monthly,9.99,Google Ads,Smart TV,Active,
2702,2024-07-24,Brazil,18-24,Premium,Monthly,14.99,Referral,Desktop,Active,
2703,2024-12-24,UAE,18-24,Basic,Monthly,9.99,Referral,Mobile,Active,
2704,2024-07-24,Australia,18-24,Basic,Monthly,9.99,YouTube,Tablet,Churned,2024-09-16 00:00:00
2705,2024-07-30,Canada,35-44,Standard,Annual,12.99,Referral,Desktop,Active,
2706,2024-07-20,UAE,45-54,Standard,Annual,12.99,Referral,Desktop,Active,
2707,2024-12-23,Singapore,55+,Premium,Monthly,14.99,YouTube,Tablet,Active,
2708,2024-09-16,India,35-44,Basic,Monthly,9.99,Facebook,Tablet,Active,
2709,2024-06-09,Singapore,25-34,Premium,Monthly,14.99,TikTok,Desktop,Churned,2024-08-09 00:00:00
2710,2024-01-30,Germany,25-34,Premium,Annual,14.99,TikTok,Smart TV,Active,
2711,2024-12-21,Brazil,18-24,Basic,Monthly,9.99,YouTube,Mobile,Active,
2712,2024-04-26,UAE,45-54,Premium,Monthly,14.99,Instagram,Smart TV,Active,
2713,2024-06-09,UK,18-24,Basic,Annual,9.99,Referral,Tablet,Active,
2714,2024-06-16,Brazil,18-24,Basic,Monthly,9.99,Google Ads,Mobile,Active,
2715,2024-10-31,Australia,55+,Standard,Monthly,12.99,Referral,Tablet,Churned,2025-01-03 00:00:00
2716,2024-04-01,France,35-44,Basic,Annual,9.99,TikTok,Smart TV,Active,
2717,2024-08-08,France,35-44,Basic,Monthly,9.99,Instagram,Mobile,Active,
2718,2024-06-08,Brazil,45-54,Basic,Annual,9.99,Facebook,Mobile,Active,
2719,2024-10-19,Germany,25-34,Basic,Annual,9.99,Instagram,Mobile,Active,
2720,2024-08-05,Australia,45-54,Basic,Annual,9.99,YouTube,Desktop,Churned,2024-12-07 00:00:00
2721,2024-11-20,Australia,18-24,Basic,Monthly,9.99,Google Ads,Smart TV,Active,
2722,2024-11-19,Canada,18-24,Basic,Monthly,9.99,Google Ads,Smart TV,Active,
2723,2024-03-23,UK,35-44,Premium,Monthly,14.99,Instagram,Smart TV,Active,
2724,2024-08-07,Brazil,35-44,Premium,Monthly,14.99,YouTube,Desktop,Active,
2725,2024-06-10,India,18-24,Standard,Monthly,12.99,Instagram,Tablet,Active,
2726,2024-12-29,UAE,35-44,Premium,Monthly,14.99,Referral,Smart TV,Active,
2727,2024-01-31,UAE,18-24,Basic,Annual,9.99,Google Ads,Smart TV,Active,
2728,2024-10-28,Brazil,55+,Standard,Monthly,12.99,Instagram,Desktop,Active,
2729,2024-02-10,Germany,45-54,Basic,Monthly,9.99,Google Ads,Tablet,Active,
2730,2024-08-16,Australia,25-34,Basic,Annual,9.99,TikTok,Smart TV,Active,
2731,2024-02-08,UK,18-24,Basic,Monthly,9.99,Instagram,Tablet,Active,
2732,2024-04-27,Germany,25-34,Standard,Annual,12.99,YouTube,Tablet,Active,
2733,2024-12-22,USA,45-54,Standard,Monthly,12.99,Referral,Tablet,Churned,2025-06-06 00:00:00
2734,2024-11-21,UAE,25-34,Basic,Annual,9.99,Facebook,Desktop,Active,
2735,2024-03-04,Canada,55+,Standard,Monthly,12.99,Facebook,Tablet,Active,
2736,2024-07-04,Australia,18-24,Standard,Annual,12.99,Google Ads,Smart TV,Active,
2737,2024-05-10,Brazil,35-44,Basic,Monthly,9.99,TikTok,Desktop,Active,
2738,2024-04-10,UK,25-34,Premium,Monthly,14.99,Instagram,Smart TV,Active,
2739,2024-05-26,Brazil,55+,Standard,Monthly,12.99,TikTok,Mobile,Active,
2740,2024-08-18,Canada,25-34,Basic,Annual,9.99,TikTok,Tablet,Active,
2741,2024-11-26,Brazil,25-34,Standard,Annual,12.99,Google Ads,Desktop,Active,
2742,2024-10-11,India,45-54,Standard,Monthly,12.99,Facebook,Mobile,Active,
2743,2024-12-01,India,55+,Standard,Annual,12.99,YouTube,Desktop,Active,
2744,2024-01-22,Canada,18-24,Basic,Annual,9.99,YouTube,Desktop,Active,
2745,2024-06-15,UK,35-44,Standard,Monthly,12.99,Referral,Desktop,Active,
2746,2024-06-18,USA,18-24,Premium,Annual,14.99,TikTok,Mobile,Active,
2747,2024-09-20,Brazil,45-54,Basic,Annual,9.99,Referral,Tablet,Active,
2748,2024-09-20,Germany,25-34,Premium,Annual,14.99,Facebook,Tablet,Active,
2749,2024-05-10,Australia,35-44,Premium,Annual,14.99,YouTube,Mobile,Active,
2750,2024-09-29,Germany,18-24,Basic,Monthly,9.99,YouTube,Desktop,Active,
2751,2024-08-18,USA,35-44,Standard,Monthly,12.99,Instagram,Mobile,Active,
2752,2024-03-16,UAE,35-44,Standard,Annual,12.99,Referral,Smart TV,Active,
2753,2024-11-14,Singapore,55+,Standard,Monthly,12.99,Referral,Desktop,Active,
2754,2024-12-19,Germany,45-54,Standard,Monthly,12.99,Referral,Desktop,Active,
2755,2024-09-02,UK,35-44,Basic,Annual,9.99,YouTube,Desktop,Active,
2756,2024-01-19,Singapore,55+,Premium,Annual,14.99,TikTok,Smart TV,Active,
2757,2024-12-29,Canada,55+,Basic,Monthly,9.99,TikTok,Desktop,Active,
2758,2024-10-30,Canada,55+,Basic,Monthly,9.99,Google Ads,Desktop,Active,
2759,2024-02-27,Brazil,18-24,Premium,Monthly,14.99,YouTube,Desktop,Active,
2760,2024-10-17,USA,55+,Basic,Monthly,9.99,Referral,Desktop,Churned,2025-03-27 00:00:00
2761,2024-03-26,India,18-24,Basic,Monthly,9.99,Instagram,Desktop,Active,
2762,2024-03-30,France,45-54,Premium,Monthly,14.99,YouTube,Smart TV,Churned,2024-09-09 00:00:00
2763,2024-02-28,Singapore,55+,Basic,Monthly,9.99,TikTok,Smart TV,Active,
2764,2024-07-16,Australia,25-34,Basic,Monthly,9.99,Facebook,Smart TV,Active,
2765,2024-02-17,Canada,55+,Basic,Annual,9.99,Facebook,Tablet,Active,
2766,2024-11-28,Singapore,55+,Basic,Annual,9.99,Google Ads,Smart TV,Active,
2767,2024-05-21,UAE,25-34,Basic,Annual,9.99,Instagram,Tablet,Active,
2768,2024-06-07,Germany,18-24,Basic,Annual,9.99,Google Ads,Mobile,Active,
2769,2024-04-11,Brazil,45-54,Standard,Annual,12.99,Instagram,Mobile,Active,
2770,2024-07-08,Germany,55+,Premium,Monthly,14.99,YouTube,Smart TV,Active,
2771,2024-02-08,USA,45-54,Basic,Annual,9.99,YouTube,Smart TV,Active,
2772,2024-08-04,France,35-44,Basic,Monthly,9.99,Facebook,Mobile,Active,
2773,2024-12-28,Canada,35-44,Basic,Annual,9.99,Google Ads,Smart TV,Active,
2774,2024-10-04,Singapore,35-44,Basic,Monthly,9.99,Referral,Smart TV,Active,
2775,2024-01-22,UAE,25-34,Standard,Monthly,12.99,YouTube,Smart TV,Active,
2776,2024-10-07,France,55+,Basic,Monthly,9.99,TikTok,Smart TV,Active,
2777,2024-03-22,UAE,25-34,Basic,Monthly,9.99,Referral,Smart TV,Churned,2024-04-24 00:00:00
2778,2024-10-12,Singapore,18-24,Standard,Annual,12.99,YouTube,Smart TV,Active,
2779,2024-11-10,Singapore,45-54,Basic,Monthly,9.99,Instagram,Tablet,Active,
2780,2024-08-20,France,18-24,Premium,Monthly,14.99,TikTok,Desktop,Active,
2781,2024-03-05,Germany,45-54,Basic,Monthly,9.99,TikTok,Desktop,Churned,2024-07-23 00:00:00
2782,2024-07-13,UAE,18-24,Basic,Annual,9.99,Referral,Tablet,Active,
2783,2024-03-12,Germany,35-44,Premium,Annual,14.99,Referral,Tablet,Active,
2784,2024-03-01,India,25-34,Basic,Monthly,9.99,YouTube,Tablet,Active,
2785,2024-07-16,India,55+,Standard,Annual,12.99,TikTok,Desktop,Active,
2786,2024-05-23,France,25-34,Basic,Annual,9.99,YouTube,Tablet,Active,
2787,2024-03-31,Brazil,35-44,Basic,Monthly,9.99,Referral,Mobile,Active,
2788,2024-08-18,Australia,35-44,Basic,Annual,9.99,Facebook,Desktop,Active,
2789,2024-02-23,Australia,35-44,Premium,Monthly,14.99,YouTube,Mobile,Active,
2790,2024-06-12,USA,55+,Basic,Monthly,9.99,Instagram,Desktop,Active,
2791,2024-07-06,Singapore,18-24,Basic,Monthly,9.99,TikTok,Mobile,Active,
2792,2024-02-02,Germany,45-54,Standard,Monthly,12.99,Facebook,Mobile,Active,
2793,2024-08-23,Australia,45-54,Basic,Annual,9.99,Instagram,Desktop,Active,
2794,2024-10-13,Australia,18-24,Standard,Annual,12.99,Google Ads,Mobile,Active,
2795,2024-09-05,UAE,25-34,Standard,Annual,12.99,Instagram,Tablet,Active,
2796,2024-08-19,France,18-24,Basic,Monthly,9.99,YouTube,Tablet,Active,
2797,2024-01-04,UAE,18-24,Basic,Monthly,9.99,Google Ads,Mobile,Churned,2024-05-02 00:00:00
2798,2024-10-21,UK,45-54,Basic,Monthly,9.99,Google Ads,Mobile,Active,
2799,2024-06-10,USA,35-44,Basic,Monthly,9.99,Instagram,Smart TV,Active,
2800,2024-01-28,USA,18-24,Premium,Monthly,14.99,YouTube,Mobile,Active,
2801,2024-08-08,USA,45-54,Standard,Monthly,12.99,Facebook,Mobile,Active,
2802,2024-09-15,Germany,35-44,Standard,Monthly,12.99,Instagram,Desktop,Active,
2803,2024-10-17,UAE,55+,Standard,Monthly,12.99,Instagram,Smart TV,Active,
2804,2024-06-25,Brazil,18-24,Basic,Monthly,9.99,YouTube,Mobile,Active,
2805,2024-11-15,UK,45-54,Standard,Monthly,12.99,Instagram,Tablet,Active,
2806,2024-10-02,India,18-24,Basic,Annual,9.99,Facebook,Tablet,Active,
2807,2024-01-24,Singapore,45-54,Basic,Annual,9.99,Instagram,Desktop,Active,
2808,2024-02-05,Germany,45-54,Basic,Monthly,9.99,Facebook,Desktop,Active,
2809,2024-06-21,UAE,18-24,Premium,Monthly,14.99,YouTube,Tablet,Active,
2810,2024-10-06,Brazil,25-34,Basic,Annual,9.99,Referral,Desktop,Active,
2811,2024-05-08,UAE,25-34,Premium,Annual,14.99,Referral,Tablet,Active,
2812,2024-03-31,Australia,45-54,Basic,Monthly,9.99,Instagram,Mobile,Active,
2813,2024-06-18,Brazil,35-44,Basic,Monthly,9.99,TikTok,Mobile,Active,
2814,2024-07-20,Germany,18-24,Basic,Monthly,9.99,Facebook,Smart TV,Active,
2815,2024-03-22,USA,55+,Basic,Monthly,9.99,Google Ads,Tablet,Active,
2816,2024-06-15,Australia,18-24,Basic,Monthly,9.99,TikTok,Mobile,Active,
2817,2024-04-29,India,45-54,Basic,Monthly,9.99,Referral,Smart TV,Active,
2818,2024-02-18,Germany,35-44,Standard,Monthly,12.99,TikTok,Smart TV,Churned,2024-04-24 00:00:00
2819,2024-12-15,UK,18-24,Basic,Monthly,9.99,YouTube,Tablet,Churned,2025-02-28 00:00:00
2820,2024-04-29,Australia,18-24,Basic,Annual,9.99,TikTok,Desktop,Active,
2821,2024-01-01,UK,45-54,Premium,Monthly,14.99,Facebook,Tablet,Active,
2822,2024-01-31,USA,18-24,Basic,Annual,9.99,Facebook,Mobile,Active,
2823,2024-06-21,UK,35-44,Basic,Annual,9.99,TikTok,Tablet,Active,
2824,2024-08-13,USA,45-54,Standard,Monthly,12.99,Facebook,Mobile,Active,
2825,2024-09-09,Canada,25-34,Basic,Monthly,9.99,YouTube,Mobile,Active,
2826,2024-06-30,Germany,18-24,Standard,Monthly,12.99,Instagram,Mobile,Active,
2827,2024-01-25,Singapore,25-34,Basic,Monthly,9.99,Facebook,Mobile,Active,
2828,2024-04-14,USA,35-44,Standard,Monthly,12.99,Facebook,Desktop,Active,
2829,2024-01-17,UAE,55+,Premium,Monthly,14.99,TikTok,Tablet,Active,
2830,2024-02-02,Canada,35-44,Basic,Monthly,9.99,Referral,Desktop,Churned,2024-03-27 00:00:00
2831,2024-10-06,Canada,35-44,Basic,Annual,9.99,TikTok,Tablet,Active,
2832,2024-03-16,USA,18-24,Basic,Monthly,9.99,YouTube,Smart TV,Active,
2833,2024-10-18,USA,45-54,Premium,Monthly,14.99,Referral,Smart TV,Active,
2834,2024-10-07,Brazil,45-54,Basic,Monthly,9.99,Facebook,Mobile,Active,
2835,2024-12-22,UAE,35-44,Premium,Annual,14.99,TikTok,Desktop,Active,
2836,2024-04-21,Australia,35-44,Standard,Monthly,12.99,Referral,Tablet,Active,
2837,2024-04-25,Brazil,45-54,Basic,Monthly,9.99,Instagram,Tablet,Active,
2838,2024-06-16,USA,18-24,Basic,Monthly,9.99,YouTube,Desktop,Churned,2024-10-13 00:00:00
2839,2024-07-13,France,25-34,Basic,Monthly,9.99,Facebook,Mobile,Active,
2840,2024-08-23,USA,25-34,Standard,Monthly,12.99,TikTok,Desktop,Active,
